trade_id,asset,group,direction,entry_ts,exit_ts,entry_price,exit_price,best_tf,best_period,confidence,pvt_r,leverage,position_usd,exit_reason,bars_held,duration_hours,pnl_pct,pnl_usd,peak_r
509,LTC,A,SHORT,2025-12-09 21:25:00+00:00,2025-12-10 14:05:00+00:00,85.87,84.41,5m,58,0.9157524210448773,0.887110131482617,1,700.0000000000001,TIME_BARRIER,200,16.67,1.6202,11.34,0.9509
515,RENDER,B,SHORT,2025-12-10 13:10:00+00:00,2025-12-10 18:30:00+00:00,1.651,1.676,5m,178,0.9443596871674743,0.9545833137576681,1,600.0,HARD_SL_HIT,64,5.33,-1.5942,-9.57,0.9454
513,LINK,A,SHORT,2025-12-10 09:50:00+00:00,2025-12-10 18:35:00+00:00,14.289,14.537,5m,199,0.9187939034707966,0.8731004382711152,1,700.0000000000001,HARD_SL_HIT,105,8.75,-1.8156,-12.71,0.9188
517,SOL,A,SHORT,2025-12-10 18:35:00+00:00,2025-12-10 20:10:00+00:00,137.84,141.69,5m,172,0.8872395780798497,0.8784118076273629,1,700.0000000000001,HARD_SL_HIT,19,1.58,-2.8731,-20.11,0.8872
519,TIA,C,LONG,2025-12-10 20:15:00+00:00,2025-12-10 20:45:00+00:00,0.6431,0.6313,5m,57,0.9404405018166395,0.8859625361082152,1,700.0000000000001,HARD_SL_HIT,6,0.5,-1.9149,-13.4,0.9492
520,BONK,C,LONG,2025-12-10 20:50:00+00:00,2025-12-10 21:00:00+00:00,9.98e-06,9.78e-06,5m,51,0.9394924134860844,0.872301539431512,1,525.0000000000001,HARD_SL_HIT,2,0.17,-2.084,-10.94,0.9395
521,LTC,A,LONG,2025-12-11 00:00:00+00:00,2025-12-11 00:00:00+00:00,84.28,80.6,4h,32,0.902294135877426,0.9035752663933323,5,3500.0000000000005,HARD_SL_HIT,0,0.0,-4.4464,-155.62,0.9023
516,ETH,A,LONG,2025-12-10 14:10:00+00:00,2025-12-11 00:45:00+00:00,3323.84,3266.52,5m,31,0.8789169121546591,0.8894566378420856,1,700.0000000000001,HARD_SL_HIT,127,10.58,-1.8045,-12.63,0.9371
522,FET,B,SHORT,2025-12-11 00:05:00+00:00,2025-12-11 02:35:00+00:00,0.2526,0.2374,5m,51,0.9320557333705606,0.9181059293330686,1,600.0,TREND_EXHAUSTION,30,2.5,5.9374,35.62,0.9804
514,TRX,A,SHORT,2025-12-10 12:15:00+00:00,2025-12-11 04:55:00+00:00,0.2786,0.27928,5m,195,0.948896651808961,0.9368899723853232,1,700.0000000000001,TIME_BARRIER,200,16.67,-0.3241,-2.27,0.9581
518,WIF,C,SHORT,2025-12-10 18:40:00+00:00,2025-12-11 11:20:00+00:00,0.4157,0.3784,5m,200,0.8859685170888355,0.8693477394938067,1,525.0000000000001,TIME_BARRIER,200,16.67,8.8928,46.69,0.886
523,XRP,A,SHORT,2025-12-11 01:25:00+00:00,2025-12-11 18:05:00+00:00,2.0162,1.9999,5m,21,0.932403234106496,0.9112849274105034,1,700.0000000000001,TIME_BARRIER,200,16.67,0.7285,5.1,0.9356
524,SHIB,C,SHORT,2025-12-11 03:05:00+00:00,2025-12-11 19:00:00+00:00,8.28e-06,8.41e-06,5m,54,0.9735648676709474,0.9639453024619798,1,525.0000000000001,HARD_SL_HIT,191,15.92,-1.65,-8.66,0.9741
526,BNB,A,SHORT,2025-12-11 11:25:00+00:00,2025-12-11 20:55:00+00:00,867.58,880.68,5m,200,0.8960440290998897,0.9125929227193151,1,700.0000000000001,HARD_SL_HIT,114,9.5,-1.5899,-11.13,0.896
525,ETH,A,SHORT,2025-12-11 05:00:00+00:00,2025-12-11 21:30:00+00:00,3212.93,3264.91,5m,109,0.9687401840245269,0.9564985109717755,1,700.0000000000001,HARD_SL_HIT,198,16.5,-1.6978,-11.88,0.9687
530,BTC,A,LONG,2025-12-11 21:35:00+00:00,2025-12-12 00:55:00+00:00,93323.9,91521.0,5m,66,0.9380946794601515,0.8828019772047883,1,700.0000000000001,HARD_SL_HIT,40,3.33,-2.0119,-14.08,0.9513
528,WIF,C,LONG,2025-12-11 19:05:00+00:00,2025-12-12 04:35:00+00:00,0.396,0.3898,5m,111,0.929190093956083,0.9280777444688472,1,525.0000000000001,HARD_SL_HIT,114,9.5,-1.6457,-8.64,0.9461
527,GRT,B,LONG,2025-12-11 18:10:00+00:00,2025-12-12 10:50:00+00:00,0.04339,0.04447,5m,22,0.9152019593217254,0.893619078531225,1,600.0,TIME_BARRIER,200,16.67,2.4091,14.45,0.9613
529,XRP,A,LONG,2025-12-11 21:00:00+00:00,2025-12-12 13:40:00+00:00,2.0232,2.0395,5m,50,0.9302104913390953,0.923796008402823,1,700.0000000000001,TIME_BARRIER,200,16.67,0.7257,5.08,0.9341
534,THETA,B,LONG,2025-12-12 13:45:00+00:00,2025-12-12 15:20:00+00:00,0.3612,0.3548,5m,24,0.9324277785421431,0.9347711070063658,1,600.0,HARD_SL_HIT,19,1.58,-1.8519,-11.11,0.9472
533,SEI,C,LONG,2025-12-12 10:55:00+00:00,2025-12-12 15:25:00+00:00,0.1325,0.1302,5m,22,0.8649807821865096,0.8628168859258746,1,700.0000000000001,HARD_SL_HIT,54,4.5,-1.8158,-12.71,0.89
532,SOL,A,LONG,2025-12-12 04:40:00+00:00,2025-12-12 15:50:00+00:00,136.76,134.17,5m,200,0.9180815374813381,0.9095816269412728,1,700.0000000000001,HARD_SL_HIT,134,11.17,-1.9738,-13.82,0.9181
535,LTC,A,LONG,2025-12-12 15:25:00+00:00,2025-12-12 15:50:00+00:00,83.45,81.68,5m,146,0.8821147675470189,0.8762657316382182,1,700.0000000000001,HARD_SL_HIT,5,0.42,-2.201,-15.41,0.8821
537,GRT,B,SHORT,2025-12-12 15:55:00+00:00,2025-12-12 16:00:00+00:00,0.04208,0.04162,5m,20,0.926382131551389,0.8814353114952435,1,600.0,TREND_EXHAUSTION,1,0.08,1.0132,6.08,0.9493
538,PEPE,C,SHORT,2025-12-12 15:55:00+00:00,2025-12-12 16:05:00+00:00,4.35e-06,4.33e-06,5m,20,0.9169526869596263,0.8783006044044956,1,525.0000000000001,TREND_EXHAUSTION,2,0.17,0.3798,1.99,0.9674
539,ATOM,B,SHORT,2025-12-12 16:05:00+00:00,2025-12-12 16:10:00+00:00,2.091,2.095,5m,20,0.9354107430779168,0.8893981237622393,1,600.0,TREND_EXHAUSTION,1,0.08,-0.2713,-1.63,0.9728
531,BNB,A,LONG,2025-12-12 01:00:00+00:00,2025-12-12 17:40:00+00:00,880.64,876.44,5m,126,0.933596245386511,0.9124095194878815,1,700.0000000000001,TIME_BARRIER,200,16.67,-0.5569,-3.9,0.9336
541,XRP,A,SHORT,2025-12-12 16:25:00+00:00,2025-12-12 18:35:00+00:00,1.9832,2.0149,5m,22,0.9566859611802226,0.9217410370822514,1,700.0000000000001,HARD_SL_HIT,26,2.17,-1.6784,-11.75,0.9567
536,TRX,A,SHORT,2025-12-12 15:30:00+00:00,2025-12-13 08:10:00+00:00,0.27633,0.27282,5m,200,0.9498454614800699,0.8774066732547539,1,700.0000000000001,TIME_BARRIER,200,16.67,1.1902,8.33,0.9592
542,ETH,A,SHORT,2025-12-12 17:45:00+00:00,2025-12-13 08:20:00+00:00,3070.62,3119.09,5m,55,0.9208294123304258,0.8935994568007519,1,700.0000000000001,HARD_SL_HIT,175,14.58,-1.6585,-11.61,0.9208
543,LINK,A,LONG,2025-12-12 18:40:00+00:00,2025-12-13 08:50:00+00:00,13.64,13.928,5m,25,0.8702189108310527,0.8712973946758175,1,700.0000000000001,TREND_EXHAUSTION,170,14.17,2.0314,14.22,0.9532
540,BTC,A,SHORT,2025-12-12 16:25:00+00:00,2025-12-13 09:05:00+00:00,90009.5,90439.3,5m,22,0.9599367677244955,0.9460102408842539,1,700.0000000000001,TIME_BARRIER,200,16.67,-0.5575,-3.9,0.9599
544,BNB,A,LONG,2025-12-13 08:15:00+00:00,2025-12-14 00:55:00+00:00,886.8,897.2,5m,158,0.9387826292690772,0.9654232873901306,1,700.0000000000001,TIME_BARRIER,200,16.67,1.0928,7.65,0.9397
545,TIA,C,LONG,2025-12-13 08:25:00+00:00,2025-12-14 01:05:00+00:00,0.584,0.5776,5m,194,0.9419993030779598,0.925338915627028,1,700.0000000000001,TIME_BARRIER,200,16.67,-1.1759,-8.23,0.942
546,XRP,A,LONG,2025-12-13 08:55:00+00:00,2025-12-14 01:35:00+00:00,2.0371,2.023,5m,160,0.9466356584108033,0.953851318957119,1,700.0000000000001,TIME_BARRIER,200,16.67,-0.7722,-5.41,0.9493
547,BONK,C,LONG,2025-12-13 09:10:00+00:00,2025-12-14 01:50:00+00:00,9.27e-06,9.28e-06,5m,200,0.8643884311419492,0.9288932321138157,1,525.0000000000001,TIME_BARRIER,200,16.67,0.0279,0.15,0.8644
550,SUI,C,LONG,2025-12-14 01:40:00+00:00,2025-12-14 05:20:00+00:00,1.6141,1.5896,5m,33,0.8869698778249184,0.8903094506629401,1,700.0000000000001,HARD_SL_HIT,44,3.67,-1.5979,-11.19,0.9103
548,DOGE,C,LONG,2025-12-14 01:30:00+00:00,2025-12-14 11:30:00+00:00,0.1389,0.13673,30m,68,0.9041730772593171,0.8768668470126377,3,2100.0000000000005,HARD_SL_HIT,20,10.0,-1.6423,-34.49,0.9042
549,APT,C,SHORT,2025-12-14 01:10:00+00:00,2025-12-14 17:50:00+00:00,1.6892,1.63,5m,21,0.8652011844607864,0.8698612255745184,1,700.0000000000001,TIME_BARRIER,200,16.67,3.4246,23.97,0.9321
551,SEI,C,SHORT,2025-12-14 02:00:00+00:00,2025-12-14 18:40:00+00:00,0.1284,0.1251,5m,22,0.9328476134567262,0.9557323838119451,1,700.0000000000001,TIME_BARRIER,200,16.67,2.4901,17.43,0.9366
552,BTC,A,SHORT,2025-12-14 05:25:00+00:00,2025-12-14 22:05:00+00:00,90066.6,88465.0,5m,41,0.7972696224767505,0.8780154580206313,1,700.0000000000001,TIME_BARRIER,200,16.67,1.6982,11.89,0.9213
554,ETH,A,SHORT,2025-12-14 17:55:00+00:00,2025-12-15 02:15:00+00:00,3084.77,3140.06,5m,200,0.8730547587950783,0.8877262993164929,1,700.0000000000001,HARD_SL_HIT,100,8.33,-1.8724,-13.11,0.8731
555,SOL,A,SHORT,2025-12-14 18:45:00+00:00,2025-12-15 02:15:00+00:00,130.19,132.74,5m,145,0.9326023560349728,0.8822355467779128,1,700.0000000000001,HARD_SL_HIT,90,7.5,-2.0387,-14.27,0.9326
556,BNB,A,SHORT,2025-12-14 22:10:00+00:00,2025-12-15 02:15:00+00:00,881.35,894.9,5m,173,0.937426131767688,0.9035255887076779,1,700.0000000000001,HARD_SL_HIT,49,4.08,-1.6174,-11.32,0.9381
558,SUI,C,LONG,2025-12-15 02:25:00+00:00,2025-12-15 03:30:00+00:00,1.5911,1.5661,5m,22,0.9456164522002584,0.9104295102033239,1,700.0000000000001,HARD_SL_HIT,13,1.08,-1.6512,-11.56,0.9456
553,TIA,C,SHORT,2025-12-14 11:35:00+00:00,2025-12-15 04:15:00+00:00,0.5648,0.5554,5m,200,0.9071545106580235,0.8934641453482981,1,700.0000000000001,TIME_BARRIER,200,16.67,1.5843,11.09,0.9578
557,STX,B,LONG,2025-12-15 02:25:00+00:00,2025-12-15 08:50:00+00:00,0.2831,0.2788,5m,22,0.945785459136487,0.8844420702583761,1,600.0,HARD_SL_HIT,77,6.42,-1.5989,-9.59,0.9476
559,XRP,A,LONG,2025-12-15 02:30:00+00:00,2025-12-15 13:00:00+00:00,2.0061,1.9737,5m,23,0.9453924567173171,0.925713302680542,1,700.0000000000001,HARD_SL_HIT,126,10.5,-1.6951,-11.87,0.9454
561,TIA,C,LONG,2025-12-15 04:20:00+00:00,2025-12-15 13:35:00+00:00,0.5555,0.5444,5m,58,0.8640873409205803,0.8780212297371904,1,700.0000000000001,HARD_SL_HIT,111,9.25,-2.0782,-14.55,0.8641
562,BCH,A,LONG,2025-12-15 08:55:00+00:00,2025-12-15 14:50:00+00:00,567.29,557.3,5m,22,0.8795271256791696,0.8625857585655166,1,700.0000000000001,HARD_SL_HIT,71,5.92,-1.841,-12.89,0.949
564,ETH,A,LONG,2025-12-15 13:40:00+00:00,2025-12-15 14:50:00+00:00,3132.14,3064.45,5m,194,0.8976827925528639,0.8605899776825663,1,700.0000000000001,HARD_SL_HIT,14,1.17,-2.2411,-15.69,0.8977
560,LINK,A,LONG,2025-12-15 03:35:00+00:00,2025-12-15 14:55:00+00:00,13.564,13.26,5m,54,0.9340246233763155,0.9095768968563233,1,700.0000000000001,HARD_SL_HIT,136,11.33,-2.3212,-16.25,0.934
567,PEPE,C,SHORT,2025-12-15 15:30:00+00:00,2025-12-15 15:35:00+00:00,4.07e-06,4.07e-06,5m,20,0.8954695144990126,0.8672785506272863,1,525.0000000000001,TREND_EXHAUSTION,1,0.08,-0.08,-0.42,0.9393
566,BNB,A,SHORT,2025-12-15 15:30:00+00:00,2025-12-15 15:40:00+00:00,854.55,858.65,5m,20,0.9037659190944742,0.8723079126421477,1,700.0000000000001,TREND_EXHAUSTION,2,0.17,-0.5598,-3.92,0.9514
568,TIA,C,SHORT,2025-12-15 15:40:00+00:00,2025-12-15 15:40:00+00:00,0.5166,0.5202,5m,20,0.9327302217420054,0.8995851661383042,1,700.0000000000001,TREND_EXHAUSTION,0,0.0,-0.7769,-5.44,0.9489
569,GRT,B,SHORT,2025-12-15 15:45:00+00:00,2025-12-15 15:45:00+00:00,0.03839,0.03854,5m,20,0.9342468780907244,0.9044951162315448,1,600.0,TREND_EXHAUSTION,0,0.0,-0.4707,-2.82,0.9558
565,SEI,C,SHORT,2025-12-15 15:15:00+00:00,2025-12-15 22:25:00+00:00,0.121,0.1186,5m,20,0.9141454658477424,0.8720660252938807,1,700.0000000000001,TREND_EXHAUSTION,86,7.17,1.9035,13.32,0.9604
570,TRX,A,SHORT,2025-12-15 15:50:00+00:00,2025-12-16 05:30:00+00:00,0.28045,0.27871,5m,29,0.861440612454526,0.8795894729815845,1,700.0000000000001,TREND_EXHAUSTION,164,13.67,0.5404,3.78,0.9556
571,BTC,A,SHORT,2025-12-15 15:55:00+00:00,2025-12-16 08:35:00+00:00,86865.2,86049.4,5m,23,0.9455416838748774,0.9386036903644319,1,700.0000000000001,TIME_BARRIER,200,16.67,0.8592,6.01,0.9681
573,LINK,A,SHORT,2025-12-16 05:35:00+00:00,2025-12-16 10:40:00+00:00,12.699,12.925,5m,38,0.8092192749999336,0.87380763096882,1,700.0000000000001,HARD_SL_HIT,61,5.08,-1.8597,-13.02,0.903
574,BNB,A,SHORT,2025-12-16 08:40:00+00:00,2025-12-16 14:50:00+00:00,857.56,871.24,5m,27,0.8686870612305232,0.9354759670228224,1,700.0000000000001,HARD_SL_HIT,74,6.17,-1.6752,-11.73,0.9158
572,ETH,A,SHORT,2025-12-15 22:30:00+00:00,2025-12-16 15:10:00+00:00,2938.51,2934.32,5m,152,0.9338107622025845,0.9077235573581387,1,700.0000000000001,TIME_BARRIER,200,16.67,0.0626,0.44,0.9338
576,STX,B,SHORT,2025-12-16 14:55:00+00:00,2025-12-16 18:45:00+00:00,0.2616,0.2662,5m,43,0.917102813468591,0.9131629233470648,1,600.0,HARD_SL_HIT,46,3.83,-1.8384,-11.03,0.9171
298,NEAR,B,SHORT,2025-11-13 16:00:00+00:00,2025-12-17 00:00:00+00:00,2.517,1.555,4h,24,0.9353119313795656,0.9226977961301707,5,3000.0,TIME_BARRIER,200,800.0,38.1401,1144.2,0.9395
299,FIL,B,SHORT,2025-11-13 16:00:00+00:00,2025-12-17 00:00:00+00:00,2.116,1.315,4h,26,0.959735123998741,0.9550493346947171,5,3000.0,TIME_BARRIER,200,800.0,37.7744,1133.23,0.9626
577,ATOM,B,SHORT,2025-12-16 15:15:00+00:00,2025-12-17 07:55:00+00:00,2.031,2.007,5m,41,0.9336449585026108,0.8833181670736738,1,600.0,TIME_BARRIER,200,16.67,1.1017,6.61,0.9413
581,SUI,C,SHORT,2025-12-17 08:00:00+00:00,2025-12-17 14:50:00+00:00,1.4845,1.5136,5m,137,0.9210422334560419,0.8879800776360947,1,700.0000000000001,HARD_SL_HIT,82,6.83,-2.0403,-14.28,0.9277
319,DOT,A,SHORT,2025-11-14 20:00:00+00:00,2025-12-18 04:00:00+00:00,2.882,1.788,4h,29,0.9352943762391546,0.9484369495473781,5,3500.0000000000005,TIME_BARRIER,200,800.0,37.8798,1325.79,0.9369
327,ADA,A,SHORT,2025-11-15 04:00:00+00:00,2025-12-18 12:00:00+00:00,0.5113,0.3731,4h,30,0.9337140290625672,0.9447423582992609,5,3500.0000000000005,TIME_BARRIER,200,800.0,26.9491,943.22,0.9465
583,ETH,A,SHORT,2025-12-18 08:00:00+00:00,2025-12-18 12:00:00+00:00,2834.99,2963.89,4h,30,0.9136396726585422,0.9267495601442598,5,3500.0000000000005,HARD_SL_HIT,1,4.0,-4.6268,-161.94,0.9172
584,XRP,A,LONG,2025-12-18 12:05:00+00:00,2025-12-18 17:20:00+00:00,1.8771,1.8427,5m,75,0.9436399694100078,0.9372963309862464,1,700.0000000000001,HARD_SL_HIT,63,5.25,-1.9126,-13.39,0.9437
563,RENDER,B,SHORT,2025-12-15 16:00:00+00:00,2025-12-18 20:00:00+00:00,1.426,1.208,4h,37,0.91331315831163,0.9029865498614031,5,3000.0,TREND_EXHAUSTION,19,76.0,15.2075,456.23,0.9536
587,BNB,A,SHORT,2025-12-18 20:05:00+00:00,2025-12-19 03:25:00+00:00,824.53,839.16,5m,23,0.9344319657042907,0.8793378158003501,1,700.0000000000001,HARD_SL_HIT,88,7.33,-1.8543,-12.98,0.9344
586,BCH,A,LONG,2025-12-18 17:25:00+00:00,2025-12-19 10:05:00+00:00,558.0,589.89,5m,79,0.8927370084196457,0.873122338026118,1,700.0000000000001,TIME_BARRIER,200,16.67,5.6351,39.45,0.8927
585,FET,B,SHORT,2025-12-18 16:00:00+00:00,2025-12-19 16:00:00+00:00,0.2084,0.2155,4h,32,0.9642828490293852,0.9378370753277401,5,3000.0,HARD_SL_HIT,6,24.0,-3.4869,-104.61,0.9643
588,DOT,A,LONG,2025-12-19 03:55:00+00:00,2025-12-19 20:35:00+00:00,1.785,1.867,5m,23,0.9096041483633396,0.8619727876499873,1,700.0000000000001,TIME_BARRIER,200,16.67,4.5138,31.6,0.9488
591,RENDER,B,LONG,2025-12-19 20:40:00+00:00,2025-12-19 23:10:00+00:00,1.336,1.314,5m,200,0.9435564821041761,0.8963826440195523,1,600.0,HARD_SL_HIT,30,2.5,-1.7267,-10.36,0.9459
589,ETH,A,LONG,2025-12-19 10:10:00+00:00,2025-12-20 02:50:00+00:00,2950.15,2982.36,5m,174,0.9386150233644452,0.9336800326616355,1,700.0000000000001,TIME_BARRIER,200,16.67,1.0118,7.08,0.9386
593,DOGE,C,SHORT,2025-12-20 02:55:00+00:00,2025-12-20 02:55:00+00:00,0.13112,0.13102,5m,54,0.9344276097933091,0.9500180362384905,1,700.0000000000001,TREND_EXHAUSTION,0,0.0,-0.0037,-0.03,0.9344
592,ADA,A,LONG,2025-12-19 23:15:00+00:00,2025-12-20 15:55:00+00:00,0.3766,0.3774,5m,200,0.904762476102252,0.9044703547265984,1,700.0000000000001,TIME_BARRIER,200,16.67,0.1324,0.93,0.9048
594,SOL,A,SHORT,2025-12-20 03:00:00+00:00,2025-12-20 19:40:00+00:00,125.77,126.01,5m,75,0.9141228660252178,0.9329997547864595,1,700.0000000000001,TIME_BARRIER,200,16.67,-0.2708,-1.9,0.9141
580,TRX,A,LONG,2025-12-17 00:30:00+00:00,2025-12-21 04:30:00+00:00,0.2795,0.28337,30m,57,0.8751192254974198,0.8741464132789952,3,2100.0000000000005,TIME_BARRIER,200,100.0,1.3046,27.4,0.8751
582,BTC,A,SHORT,2025-12-17 16:00:00+00:00,2025-12-21 08:00:00+00:00,87191.0,88570.6,4h,35,0.8826376583652896,0.8875776709838797,5,3500.0000000000005,HARD_SL_HIT,22,88.0,-1.6623,-58.18,0.8826
595,ETH,A,SHORT,2025-12-20 16:00:00+00:00,2025-12-21 08:40:00+00:00,2975.58,2992.87,5m,56,0.7536952304164742,0.8932188884245931,1,700.0000000000001,TIME_BARRIER,200,16.67,-0.6611,-4.63,0.7537
596,DOT,A,SHORT,2025-12-20 19:45:00+00:00,2025-12-21 12:25:00+00:00,1.833,1.825,5m,141,0.896608897481187,0.8795500909681323,1,700.0000000000001,TIME_BARRIER,200,16.67,0.3564,2.5,0.8966
597,BNB,A,SHORT,2025-12-21 04:35:00+00:00,2025-12-21 21:15:00+00:00,849.7,855.19,5m,57,0.8240091729485234,0.8834813805423993,1,700.0000000000001,TIME_BARRIER,200,16.67,-0.7261,-5.08,0.8957
601,FIL,B,SHORT,2025-12-21 21:20:00+00:00,2025-12-22 00:10:00+00:00,1.272,1.292,5m,200,0.9229596104267899,0.9129408365418998,1,600.0,HARD_SL_HIT,34,2.83,-1.6523,-9.91,0.923
599,ADA,A,SHORT,2025-12-21 08:55:00+00:00,2025-12-22 01:35:00+00:00,0.3702,0.3722,5m,200,0.9440946629389374,0.7236239840461415,1,700.0000000000001,TIME_BARRIER,200,16.67,-0.6202,-4.34,0.9441
602,DOT,A,LONG,2025-12-22 00:20:00+00:00,2025-12-22 02:10:00+00:00,1.817,1.789,5m,32,0.9036357530438507,0.8781597978679944,1,700.0000000000001,HARD_SL_HIT,22,1.83,-1.621,-11.35,0.9046
600,APT,C,SHORT,2025-12-21 12:30:00+00:00,2025-12-22 05:10:00+00:00,1.62,1.5927,5m,36,0.8819012591192068,0.8921871226848244,1,700.0000000000001,TIME_BARRIER,200,16.67,1.6052,11.24,0.9395
603,BNB,A,LONG,2025-12-22 01:40:00+00:00,2025-12-22 18:20:00+00:00,864.06,868.01,5m,49,0.9284953673901502,0.886577500035333,1,700.0000000000001,TIME_BARRIER,200,16.67,0.3771,2.64,0.9285
604,SEI,C,LONG,2025-12-22 02:25:00+00:00,2025-12-22 19:05:00+00:00,0.1104,0.1126,5m,154,0.9388148892488986,0.8939666759225102,1,700.0000000000001,TIME_BARRIER,200,16.67,1.9128,13.39,0.9388
607,GRT,B,LONG,2025-12-22 19:10:00+00:00,2025-12-22 19:55:00+00:00,0.03865,0.03807,5m,200,0.9491934284789099,0.8923478659832456,1,600.0,HARD_SL_HIT,9,0.75,-1.5806,-9.48,0.9492
605,SOL,A,LONG,2025-12-22 05:15:00+00:00,2025-12-22 20:50:00+00:00,126.38,124.44,5m,37,0.9327021467233693,0.9166813068711674,1,700.0000000000001,HARD_SL_HIT,187,15.58,-1.6151,-11.31,0.9389
608,WIF,C,SHORT,2025-12-22 20:00:00+00:00,2025-12-22 22:50:00+00:00,0.3274,0.3332,5m,20,0.9353424980482,0.9248898345934929,1,525.0000000000001,HARD_SL_HIT,34,2.83,-1.8515,-9.72,0.9353
609,ADA,A,SHORT,2025-12-22 20:55:00+00:00,2025-12-23 00:35:00+00:00,0.3679,0.3736,5m,32,0.9539202324103915,0.9346468001864813,1,700.0000000000001,HARD_SL_HIT,44,3.67,-1.6293,-11.41,0.9539
611,SOL,A,LONG,2025-12-23 00:40:00+00:00,2025-12-23 06:15:00+00:00,126.43,124.31,5m,53,0.9523618784449912,0.9307556733446647,1,700.0000000000001,HARD_SL_HIT,67,5.58,-1.7568,-12.3,0.9601
606,BTC,A,SHORT,2025-12-22 18:25:00+00:00,2025-12-23 11:05:00+00:00,89357.8,87647.3,5m,74,0.8593302905471203,0.9071447771754844,1,700.0000000000001,TIME_BARRIER,200,16.67,1.8342,12.84,0.9244
610,ETH,A,SHORT,2025-12-22 22:55:00+00:00,2025-12-23 15:35:00+00:00,3008.29,2923.88,5m,125,0.9078123751444238,0.9434449491312537,1,700.0000000000001,TIME_BARRIER,200,16.67,2.7259,19.08,0.9116
614,ETH,A,SHORT,2025-12-23 15:40:00+00:00,2025-12-23 20:40:00+00:00,2923.87,2978.81,5m,53,0.9407283410416797,0.91933259983113,1,700.0000000000001,HARD_SL_HIT,60,5.0,-1.959,-13.71,0.9426
615,OP,C,LONG,2025-12-23 20:45:00+00:00,2025-12-23 22:10:00+00:00,0.274,0.2696,5m,78,0.8561646452657061,0.8809201812332446,1,700.0000000000001,HARD_SL_HIT,17,1.42,-1.6858,-11.8,0.8717
612,BCH,A,SHORT,2025-12-23 06:20:00+00:00,2025-12-23 23:00:00+00:00,579.24,575.4,5m,51,0.9356648231160205,0.9160629694973348,1,700.0000000000001,TIME_BARRIER,200,16.67,0.5829,4.08,0.9446
613,BTC,A,SHORT,2025-12-23 11:10:00+00:00,2025-12-24 03:50:00+00:00,87647.3,87349.6,5m,148,0.8996924867645524,0.8895284961780036,1,700.0000000000001,TIME_BARRIER,200,16.67,0.2597,1.82,0.8997
590,LTC,A,LONG,2025-12-19 17:00:00+00:00,2025-12-24 08:00:00+00:00,76.62,75.31,1h,22,0.9099165913214511,0.8907158113153946,5,3500.0000000000005,HARD_SL_HIT,111,111.0,-1.7897,-62.64,0.9418
616,ETH,A,LONG,2025-12-23 22:15:00+00:00,2025-12-24 09:35:00+00:00,2960.84,2915.43,5m,54,0.8769209129190205,0.87322216158935,1,700.0000000000001,HARD_SL_HIT,136,11.33,-1.6137,-11.3,0.8769
618,SOL,A,SHORT,2025-12-24 03:55:00+00:00,2025-12-24 20:35:00+00:00,122.7,122.9,5m,51,0.9184312065880339,0.9041840402198226,1,700.0000000000001,TIME_BARRIER,200,16.67,-0.243,-1.7,0.9184
619,NEAR,B,SHORT,2025-12-24 08:30:00+00:00,2025-12-24 22:30:00+00:00,1.446,1.468,30m,28,0.9706325546358261,0.960916965427338,3,1800.0,HARD_SL_HIT,28,14.0,-1.6014,-28.83,0.9708
620,BTC,A,SHORT,2025-12-24 09:40:00+00:00,2025-12-25 02:20:00+00:00,86679.3,87678.4,5m,183,0.9150584343394345,0.8705409787884222,1,700.0000000000001,TIME_BARRIER,200,16.67,-1.2326,-8.63,0.9158
598,TRX,A,LONG,2025-12-21 09:00:00+00:00,2025-12-25 08:00:00+00:00,0.28409,0.27931,1h,25,0.9572920858965444,0.9335020682083163,5,3500.0000000000005,HARD_SL_HIT,95,95.0,-1.7626,-61.69,0.9897
621,LTC,A,LONG,2025-12-24 20:40:00+00:00,2025-12-25 13:20:00+00:00,75.78,76.04,5m,21,0.8771363347903692,0.8775815281226538,1,700.0000000000001,TIME_BARRIER,200,16.67,0.2631,1.84,0.956
622,ETH,A,LONG,2025-12-24 22:35:00+00:00,2025-12-25 15:15:00+00:00,2954.87,2935.63,5m,56,0.8754256752439658,0.8746962775350826,1,700.0000000000001,TIME_BARRIER,200,16.67,-0.7311,-5.12,0.891
626,ADA,A,SHORT,2025-12-25 15:20:00+00:00,2025-12-25 15:40:00+00:00,0.3514,0.3583,5m,134,0.9227591809449996,0.872553316833111,1,700.0000000000001,HARD_SL_HIT,4,0.33,-2.0436,-14.31,0.9228
623,GRT,B,LONG,2025-12-25 02:25:00+00:00,2025-12-25 19:05:00+00:00,0.0365,0.03655,5m,200,0.9179302034185638,0.9200007056266424,1,600.0,TIME_BARRIER,200,16.67,0.057,0.34,0.9198
628,SOL,A,LONG,2025-12-25 19:10:00+00:00,2025-12-25 22:45:00+00:00,123.83,121.76,5m,21,0.9107527304552591,0.8798380725777116,1,700.0000000000001,HARD_SL_HIT,43,3.58,-1.7516,-12.26,0.9482
624,BNB,A,SHORT,2025-12-25 08:05:00+00:00,2025-12-26 00:45:00+00:00,843.36,829.22,5m,143,0.9499624252035659,0.9409069902264297,1,700.0000000000001,TIME_BARRIER,200,16.67,1.5966,11.18,0.9647
