trade_id,asset,group,direction,entry_ts,exit_ts,entry_price,exit_price,best_tf,best_period,confidence,pvt_r,leverage,position_usd,hard_sl,exit_reason,bars_held,duration_hours,pnl_pct,pnl_usd,peak_r
53,BNB,A,SHORT,2025-11-03 10:00:00+00:00,2025-11-03 10:30:00+00:00,1023.54,1012.6302731259898,30m,22,0.9759875987755601,0.9603705941973498,5,3500.0000000000005,1054.0226785714285,ADAPTIVE_TRAIL_HIT,1,0.5,5.3294,186.53,0.9677
54,LINK,A,SHORT,2025-11-03 10:00:00+00:00,2025-11-03 10:30:00+00:00,16.026,15.783960674488458,30m,22,0.9381211544340687,0.9267216953149418,3,2100.0000000000005,16.697357142857143,ADAPTIVE_TRAIL_HIT,1,0.5,4.5309,95.15,0.9189
55,DOT,A,SHORT,2025-11-03 10:00:00+00:00,2025-11-03 10:30:00+00:00,2.763,2.721512775083925,30m,23,0.9096710152419853,0.9041955669163296,3,2100.0000000000005,2.880232142857143,ADAPTIVE_TRAIL_HIT,1,0.5,4.5046,94.6,0.8925
56,INJ,B,SHORT,2025-11-03 10:00:00+00:00,2025-11-03 11:00:00+00:00,7.156,7.197461724340248,1h,29,0.9249753943462271,0.8915286885232061,3,1800.0,7.53975,ADAPTIVE_TRAIL_HIT,1,1.0,-1.7382,-31.29,0.9238
57,PEPE,C,SHORT,2025-11-03 10:00:00+00:00,2025-11-03 10:30:00+00:00,6.14e-06,6.04412568957567e-06,30m,24,0.9290529641014578,0.9214255490148378,3,1575.0000000000005,6.404642857142857e-06,ADAPTIVE_TRAIL_HIT,1,0.5,4.6844,73.78,0.9236
58,SUI,C,SHORT,2025-11-03 10:00:00+00:00,2025-11-03 10:30:00+00:00,2.1816,2.1545799122549028,30m,25,0.9192819747676357,0.9286969914197878,3,2100.0000000000005,2.2699535714285717,ADAPTIVE_TRAIL_HIT,1,0.5,3.7156,78.03,0.9156
59,DOGE,C,SHORT,2025-11-03 10:00:00+00:00,2025-11-03 10:30:00+00:00,0.17339,0.17068977958788917,30m,23,0.9335309070764709,0.9103193056712926,3,2100.0000000000005,0.18005714285714283,ADAPTIVE_TRAIL_HIT,1,0.5,4.6719,98.11,0.9103
60,SOL,A,SHORT,2025-11-03 11:00:00+00:00,2025-11-03 11:30:00+00:00,175.14,173.01964276420424,30m,24,0.9310628108162646,0.8861223507816608,3,2100.0000000000005,180.4955357142857,ADAPTIVE_TRAIL_HIT,1,0.5,3.632,76.27,0.8958
61,BNB,A,SHORT,2025-11-03 11:00:00+00:00,2025-11-03 11:30:00+00:00,1012.68,1008.7026160938553,30m,26,0.9755550818276808,0.9619982922888617,5,3500.0000000000005,1042.9630357142858,ADAPTIVE_TRAIL_HIT,1,0.5,1.9638,68.73,0.9739
62,LINK,A,SHORT,2025-11-03 11:00:00+00:00,2025-11-03 11:30:00+00:00,16.029,15.751847109658637,30m,26,0.9357725100088226,0.9248639948881062,3,2100.0000000000005,16.637214285714286,ADAPTIVE_TRAIL_HIT,1,0.5,5.1872,108.93,0.9144
