10:22:18 [INFO] __main__: Loading data for 33 assets...
10:22:19 [INFO] backtest.data_loader: Loaded 132 asset/TF combinations (33 assets), 13351041 total bars (640.8 MB est.)
10:22:19 [INFO] __main__: Pre-computing scan features for all 33 assets (one-time)...
10:22:19 [INFO] neo_flow.precompute_features: Pre-computing features for 28185 1h timestamps across 33 assets...
/home/yagokhan/VaranusNeoFlow/Varanus_Extended_v1/neo_flow/precompute_features.py:229: RuntimeWarning: invalid value encountered in divide
  pr = np.where(d > 1e-15, sum_dyx / d, 0.0)
10:32:47 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4311 scans, 808 trades
10:32:48 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4332 scans, 950 trades
10:32:49 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4390 scans, 562 trades
10:32:49 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4348 scans, 953 trades
10:32:50 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4155 scans, 615 trades
10:32:51 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4315 scans, 774 trades
10:32:52 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4335 scans, 1024 trades
10:32:52 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4305 scans, 980 trades
10:32:53 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4331 scans, 974 trades
10:32:54 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4351 scans, 926 trades
10:32:55 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4328 scans, 956 trades
10:32:55 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4405 scans, 662 trades
10:32:56 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4352 scans, 700 trades
10:32:57 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4353 scans, 954 trades
10:32:58 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4335 scans, 970 trades
10:32:58 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4309 scans, 787 trades
10:32:59 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4335 scans, 970 trades
10:33:00 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4332 scans, 953 trades
10:33:01 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4341 scans, 997 trades
10:33:01 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4335 scans, 967 trades
10:33:02 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4343 scans, 879 trades
10:33:03 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4335 scans, 935 trades
10:33:04 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4358 scans, 829 trades
10:33:04 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4364 scans, 950 trades
10:33:05 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4391 scans, 677 trades
10:33:06 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4330 scans, 920 trades
10:33:07 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4334 scans, 999 trades
10:33:07 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4335 scans, 970 trades
10:33:08 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4345 scans, 1025 trades
10:33:09 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4347 scans, 1018 trades
10:33:10 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4364 scans, 950 trades
10:33:10 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4366 scans, 948 trades
10:33:11 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4364 scans, 952 trades
10:33:12 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4333 scans, 1021 trades
10:33:13 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4277 scans, 735 trades
10:33:13 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4371 scans, 856 trades
10:33:14 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4335 scans, 969 trades
10:33:15 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4332 scans, 953 trades
10:33:16 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4351 scans, 926 trades
10:33:16 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4357 scans, 921 trades
10:33:17 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4371 scans, 853 trades
10:33:18 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4357 scans, 921 trades
10:33:19 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4357 scans, 921 trades
10:33:19 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4362 scans, 829 trades
10:33:20 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4335 scans, 777 trades
10:33:21 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4371 scans, 861 trades
10:33:22 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4357 scans, 921 trades
10:33:22 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4357 scans, 922 trades
10:33:23 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4370 scans, 966 trades
10:33:24 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4363 scans, 941 trades
10:33:25 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4352 scans, 895 trades
10:33:25 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4357 scans, 922 trades
10:33:26 [INFO] backtest.engine_fast: FastBacktest complete: 0.8s, 4357 scans, 922 trades
10:33:27 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4253 scans, 629 trades
10:33:28 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4374 scans, 866 trades
10:33:28 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4371 scans, 947 trades
10:33:29 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4371 scans, 947 trades
10:33:30 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4368 scans, 952 trades
10:33:31 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4371 scans, 947 trades
10:33:31 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4364 scans, 916 trades
10:33:32 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4388 scans, 872 trades
10:33:33 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4367 scans, 933 trades
10:33:34 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4371 scans, 962 trades
10:33:34 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4359 scans, 730 trades
10:33:35 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4344 scans, 710 trades
10:33:35 [INFO] __main__:   Group C complete: 1.2 min, best score=10.4356
10:33:35 [INFO] __main__:   Best params: {'min_confidence': 0.84, 'min_xgb_score': 0.54, 'trail_buffer': 0.3, 'min_pvt_r': 0.8, 'combined_gate': 0.8, 'hard_sl_mult': 3.25, 'exhaust_r': 0.35, 'pos_frac': 0.07}
10:33:35 [INFO] __main__: Optimized thresholds saved: /home/yagokhan/VaranusNeoFlow/Varanus_Extended_v1/config/optimized_thresholds.json

================================================================================
GROUP SWEEP RESULTS
================================================================================

  Group A [Majors]:
           combined_gate: 0.8000
               exhaust_r: 0.4500
            hard_sl_mult: 3.2500
          min_confidence: 0.7500
               min_pvt_r: 0.6500
           min_xgb_score: 0.4500
                pos_frac: 0.0700
            trail_buffer: 0.3000

  Group B [Tech & AI]:
           combined_gate: 0.8500
               exhaust_r: 0.5500
            hard_sl_mult: 2.5000
          min_confidence: 0.9100
               min_pvt_r: 0.7500
           min_xgb_score: 0.5500
                pos_frac: 0.0600
            trail_buffer: 0.3500

  Group C [Momentum & Meme]:
           combined_gate: 0.8000
               exhaust_r: 0.3500
            hard_sl_mult: 3.2500
          min_confidence: 0.8400
               min_pvt_r: 0.8000
           min_xgb_score: 0.5400
                pos_frac: 0.0700
            trail_buffer: 0.3000

================================================================================
